metadata.sample_id,general.dupradar_intercept,general.percent_rrna,general.library,general.unpaired_reads_examined,general.read_pairs_examined,general.secondary_or_supplementary_rds,general.unmapped_reads,general.unpaired_read_duplicates,general.read_pair_duplicates,general.read_pair_optical_duplicates,general.percent_duplication,general.estimated_library_size,general.5_3_bias,general.reads_aligned,general.raw_total_sequences,general.filtered_sequences,general.sequences,general.is_sorted,general.1st_fragments,general.last_fragments,general.reads_mapped,general.reads_mapped_and_paired,general.reads_unmapped,general.reads_properly_paired,general.reads_paired,general.reads_duplicated,general.reads_mq0,general.reads_qc_failed,general.non_primary_alignments,general.supplementary_alignments,general.total_length,general.total_first_fragment_length,general.total_last_fragment_length,general.bases_mapped,general.bases_mapped_cigar,general.bases_trimmed,general.bases_duplicated,general.mismatches,general.error_rate,general.average_length,general.average_first_fragment_length,general.average_last_fragment_length,general.maximum_length,general.maximum_first_fragment_length,general.maximum_last_fragment_length,general.average_quality,general.insert_size_average,general.insert_size_standard_deviation,general.inward_oriented_pairs,general.outward_oriented_pairs,general.pairs_with_other_orientation,general.pairs_on_different_chromosomes,general.percentage_of_properly_paired_reads_%,general.reads_mapped_percent,general.reads_mapped_and_paired_percent,general.reads_unmapped_percent,general.reads_properly_paired_percent,general.reads_paired_percent,general.reads_duplicated_percent,general.reads_mq0_percent,general.reads_qc_failed_percent,general.total_passed,general.total_failed,general.secondary_passed,general.secondary_failed,general.supplementary_passed,general.supplementary_failed,general.duplicates_passed,general.duplicates_failed,general.mapped_passed,general.mapped_failed,general.mapped_passed_pct,general.mapped_failed_pct,general.paired_in_sequencing_passed,general.paired_in_sequencing_failed,general.read1_passed,general.read1_failed,general.read2_passed,general.read2_failed,general.properly_paired_passed,general.properly_paired_failed,general.properly_paired_passed_pct,general.properly_paired_failed_pct,general.with_itself_and_mate_mapped_passed,general.with_itself_and_mate_mapped_failed,general.singletons_passed,general.singletons_failed,general.singletons_passed_pct,general.singletons_failed_pct,general.with_mate_mapped_to_a_different_chr_passed,general.with_mate_mapped_to_a_different_chr_failed,general.with_mate_mapped_to_a_different_chr_mapq__5_passed,general.with_mate_mapped_to_a_different_chr_mapq__5_failed,general.flagstat_total,general.total_reads,general.avg_input_read_length,general.uniquely_mapped,general.uniquely_mapped_percent,general.avg_mapped_read_length,general.num_splices,general.num_annotated_splices,general.num_gtag_splices,general.num_gcag_splices,general.num_atac_splices,general.num_noncanonical_splices,general.mismatch_rate,general.deletion_rate,general.deletion_length,general.insertion_rate,general.insertion_length,general.multimapped,general.multimapped_percent,general.multimapped_toomany,general.multimapped_toomany_percent,general.unmapped_mismatches_percent,general.unmapped_tooshort_percent,general.unmapped_other_percent,general.unmapped_mismatches,general.unmapped_tooshort,general.unmapped_other,general.percent_gc,general.avg_sequence_length,general.total_sequences,general.percent_duplicates,general.percent_fails,general.cutadapt_version,general.r_processed,general.r_with_adapters,general.r_written,general.bp_processed,general.quality_trimmed,general.bp_written,general.percent_trimmed,trimmed
WT_Minimal_HisMetLeuUra_Galactose_2_300_none_3,0.0157939329919191,1.3234356457257326,Unknown Library,8647908,0,1923542,0,7116756,0,0,0.822945,,0.33,8647908,8647908,0,8647908,1,8647908,0,8647908,0,0,0,0,7116756,59981,0,1923542,0,643929018,643929018,0,643929018,642867085,0,529882655,911493,0.001417856,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,82.29453874856209,0.693589709788772,0,10571450,0,1923542,0,0,0,7116756,0,10571450,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10571450,8744132,74,7414586,84.79,74.33,52494,47205,44693,242,871,6688,0.12,0.01,1.38,0,1.1,1233322,14.1,42055,0.48,0,0.53,0.09,0,46306,7863,40,73.75675504441149,8744132,73.43291285027917,27.27272727272727,3.4,8758662,2961531,8758662,656899650,915210,651008851,0.8967578229033917,TRUE
YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_2,0.0342791345997779,0.03150741273201342,Unknown Library,7043173,0,1517785,0,5063335,0,0,0.7189,,0.25,7043173,7043173,0,7043173,1,7043173,0,7043173,0,0,0,0,5063335,87484,0,1517785,0,524126431,524126431,0,524126431,523365372,0,376683524,869519,0.001661399,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,71.8899706140968,1.2421106225844516,0,8560958,0,1517785,0,0,0,5063335,0,8560958,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8560958,7185931,74,6511380,90.61,74.31,21179,19274,19681,396,119,983,0.14,0.01,1.33,0.01,1.11,531793,7.4,68684,0.96,0,0.98,0.05,0,70478,3596,40,75,7196234,63.57124395689413,9.090909090909092,3.4,7196234,2449793,7196234,539717550,888202,534707435,0.9282846185009177,FALSE
YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_2,0.0342791345997779,0.03150741273201342,Unknown Library,7043173,0,1517785,0,5063335,0,0,0.7189,,0.25,7043173,7043173,0,7043173,1,7043173,0,7043173,0,0,0,0,5063335,87484,0,1517785,0,524126431,524126431,0,524126431,523365372,0,376683524,869519,0.001661399,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,71.8899706140968,1.2421106225844516,0,8560958,0,1517785,0,0,0,5063335,0,8560958,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8560958,7185931,74,6511380,90.61,74.31,21179,19274,19681,396,119,983,0.14,0.01,1.33,0.01,1.11,531793,7.4,68684,0.96,0,0.98,0.05,0,70478,3596,40,73.72493612866586,7185931,61.81561942415236,18.181818181818183,3.4,7196234,2449793,7196234,539717550,888202,534707435,0.9282846185009177,TRUE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4,0.023130397968746,0.11587770941949374,Unknown Library,9608252,0,1110447,0,8508173,0,0,0.885507,,0.34,9608252,9608252,0,9608252,1,9608252,0,9608252,0,0,0,0,8508173,18446,0,1110447,0,715290710,715290710,0,715290710,714001548,0,633370893,1019938,0.001428482,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,88.55068539001684,0.19198080982888457,0,10718699,0,1110447,0,0,0,8508173,0,10718699,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10718699,9746181,74,8712110,89.39,74.32,128383,125581,123934,950,319,3180,0.12,0.02,1.54,0,1.08,896142,9.19,9819,0.1,0,1.28,0.04,0,124228,3882,40,75,9757875,81.26262970901789,27.27272727272727,3.4,9757875,3290736,9757875,731840625,1069478,725475292,0.869770382041855,FALSE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_45_1NMPP7_4,0.023130397968746,0.11587770941949374,Unknown Library,9608252,0,1110447,0,8508173,0,0,0.885507,,0.34,9608252,9608252,0,9608252,1,9608252,0,9608252,0,0,0,0,8508173,18446,0,1110447,0,715290710,715290710,0,715290710,714001548,0,633370893,1019938,0.001428482,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,88.55068539001684,0.19198080982888457,0,10718699,0,1110447,0,0,0,8508173,0,10718699,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10718699,9746181,74,8712110,89.39,74.32,128383,125581,123934,950,319,3180,0.12,0.02,1.54,0,1.08,896142,9.19,9819,0.1,0,1.28,0.04,0,124228,3882,40,73.74305032914944,9746181,80.39174103322955,27.27272727272727,3.4,9757875,3290736,9757875,731840625,1069478,725475292,0.869770382041855,TRUE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,0.110097928844402,4.118245112801307e-5,Unknown Library,11962107,0,2874353,0,10404049,0,0,0.869751,,0.5,11962107,11962107,0,11962107,1,11962107,0,11962107,0,0,0,0,10404049,167415,0,2874353,0,889976230,889976230,0,889976230,888661148,0,773957662,1359141,0.001529425,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,86.97505380950028,1.399544411364988,0,14836460,0,2874353,0,0,0,10404049,0,14836460,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14836460,12343640,74,10878395,88.13,74.29,88619,85791,79503,1382,6361,1373,0.14,0,1.3,0,1.07,1083712,8.78,190209,1.54,0,1.51,0.04,0,186387,4937,40,75,12410658,79.6314478631401,18.181818181818183,3.4,12410658,4296898,12410658,930799350,2970546,917617072,1.4162319730885073,FALSE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,0.110097928844402,4.118245112801307e-5,Unknown Library,11962107,0,2874353,0,10404049,0,0,0.869751,,0.5,11962107,11962107,0,11962107,1,11962107,0,11962107,0,0,0,0,10404049,167415,0,2874353,0,889976230,889976230,0,889976230,888661148,0,773957662,1359141,0.001529425,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,86.97505380950028,1.399544411364988,0,14836460,0,2874353,0,0,0,10404049,0,14836460,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14836460,12343640,74,10878395,88.13,74.29,88619,85791,79503,1382,6361,1373,0.14,0,1.3,0,1.07,1083712,8.78,190209,1.54,0,1.51,0.04,0,186387,4937,40,73.66171016005003,12343640,78.40421812859508,18.181818181818183,3.4,12410658,4296898,12410658,930799350,2970546,917617072,1.4162319730885073,TRUE
YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2,0.190714366721375,0.10833969418659051,Unknown Library,203790,0,451554,0,156562,0,0,0.768252,,0.35,203790,203790,0,203790,1,203790,0,203790,0,0,0,0,156562,36295,0,451554,0,13424440,13424440,0,13424440,12786733,0,9957254,150316,0.01175562,65,66,0,75,75,0,31.5,0,0,0,0,0,0,0,100,0,0,0,0,76.825163158153,17.81000049070121,0,655344,0,451554,0,0,0,156562,0,655344,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,655344,547592,48,113267,20.68,70.9,24381,20727,22897,32,6,1446,1.25,0.01,1.35,0,1.24,90523,16.53,3681,0.67,0,12.39,49.72,0,67849,272272,13,75,632751,26.392381573637152,45.45454545454545,3.4,632751,176608,632751,47456325,16370820,27087335,42.9215494457272,FALSE
YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2,0.190714366721375,0.10833969418659051,Unknown Library,203790,0,451554,0,156562,0,0,0.768252,,0.35,203790,203790,0,203790,1,203790,0,203790,0,0,0,0,156562,36295,0,451554,0,13424440,13424440,0,13424440,12786733,0,9957254,150316,0.01175562,65,66,0,75,75,0,31.5,0,0,0,0,0,0,0,100,0,0,0,0,76.825163158153,17.81000049070121,0,655344,0,451554,0,0,0,156562,0,655344,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,655344,547592,48,113267,20.68,70.9,24381,20727,22897,32,6,1446,1.25,0.01,1.35,0,1.24,90523,16.53,3681,0.67,0,12.39,49.72,0,67849,272272,14,47.996311122149336,547592,72.2317810471171,36.36363636363637,3.4,632751,176608,632751,47456325,16370820,27087335,42.9215494457272,TRUE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,0.024448028856716,5.169487328500966e-5,Unknown Library,11675792,0,2870792,0,9711095,0,0,0.831729,,0.29,11675792,11675792,0,11675792,1,11675792,0,11675792,0,0,0,0,9711095,167659,0,2870792,0,868632513,868632513,0,868632513,867283652,0,722325421,1754047,0.002022461,74,74,0,75,75,0,34.5,0,0,0,0,0,0,0,100,0,0,0,0,83.17290167553516,1.435953980680711,0,14546584,0,2870792,0,0,0,9711095,0,14546584,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14546584,12025869,74,10616130,88.28,74.3,65421,60984,62078,987,52,2304,0.19,0.01,1.38,0,1.08,1059662,8.81,162205,1.35,0,1.45,0.12,0,173512,14360,40,75,12046236,74.24196736164089,18.181818181818183,3.4,12046236,3950041,12046236,903467700,2375249,894338593,1.0104519508555758,FALSE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,0.024448028856716,5.169487328500966e-5,Unknown Library,11675792,0,2870792,0,9711095,0,0,0.831729,,0.29,11675792,11675792,0,11675792,1,11675792,0,11675792,0,0,0,0,9711095,167659,0,2870792,0,868632513,868632513,0,868632513,867283652,0,722325421,1754047,0.002022461,74,74,0,75,75,0,34.5,0,0,0,0,0,0,0,100,0,0,0,0,83.17290167553516,1.435953980680711,0,14546584,0,2870792,0,0,0,9711095,0,14546584,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14546584,12025869,74,10616130,88.28,74.3,65421,60984,62078,987,52,2304,0.19,0.01,1.38,0,1.08,1059662,8.81,162205,1.35,0,1.45,0.12,0,173512,14360,41,73.6874158532743,12025869,72.57433058591205,18.181818181818183,3.4,12046236,3950041,12046236,903467700,2375249,894338593,1.0104519508555758,TRUE
WT_Minimal_HisMetLeuUra_Glucose_2_30_none_2,0.0146365513703787,0.19530362901394377,Unknown Library,38402,0,7908,0,9759,0,0,0.254127,,0.9,38402,38402,0,38402,1,38402,0,38402,0,0,0,0,9759,394,0,7908,0,1889092,1889092,0,1889092,1874258,0,478292,5387,0.002874204,49,49,0,50,50,0,38,0,0,0,0,0,0,0,100,0,0,0,0,25.41273891984793,1.025988229779699,0,46310,0,7908,0,0,0,9759,0,46310,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,46310,67981,49,34718,51.07,48.91,390,350,379,1,0,10,0.18,0,1.24,0,1.13,3684,5.42,469,0.69,0,42.43,0.39,0,28845,265,41,50,69880,19.915569547796224,27.27272727272727,3.4,69880,27912,69880,3494000,13966,3345945,4.237406983400114,FALSE
WT_Minimal_HisMetLeuUra_Glucose_2_30_none_2,0.0146365513703787,0.19530362901394377,Unknown Library,38402,0,7908,0,9759,0,0,0.254127,,0.9,38402,38402,0,38402,1,38402,0,38402,0,0,0,0,9759,394,0,7908,0,1889092,1889092,0,1889092,1874258,0,478292,5387,0.002874204,49,49,0,50,50,0,38,0,0,0,0,0,0,0,100,0,0,0,0,25.41273891984793,1.025988229779699,0,46310,0,7908,0,0,0,9759,0,46310,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,46310,67981,49,34718,51.07,48.91,390,350,379,1,0,10,0.18,0,1.24,0,1.13,3684,5.42,469,0.69,0,42.43,0.39,0,28845,265,41,49.2133096012121,67981,18.09181977317192,9.090909090909092,3.4,69880,27912,69880,3494000,13966,3345945,4.237406983400114,TRUE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0117694974169597,0.012675419461020502,Unknown Library,3036263,0,819541,0,2059255,0,0,0.67822,,0.21,3036263,3036263,0,3036263,1,3036263,0,3036263,0,0,0,0,2059255,50804,0,819541,0,225628189,225628189,0,225628189,225062127,0,152944878,1499678,0.006663396,74,74,0,75,75,0,33.4,0,0,0,0,0,0,0,100,0,0,0,0,67.82202332274905,1.6732410861641431,0,3855804,0,819541,0,0,0,2059255,0,3855804,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3855804,3118292,74,2775165,89,74.16,18329,16413,17556,93,13,667,0.64,0.01,1.38,0,1.06,261098,8.37,36201,1.16,0,1.24,0.23,0,38658,7170,40,75,3119379,48.25333236683108,9.090909090909092,3.4,3119379,1034560,3119379,233953425,944767,231516092,1.0418026579435629,FALSE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0117694974169597,0.012675419461020502,Unknown Library,3036263,0,819541,0,2059255,0,0,0.67822,,0.21,3036263,3036263,0,3036263,1,3036263,0,3036263,0,0,0,0,2059255,50804,0,819541,0,225628189,225628189,0,225628189,225062127,0,152944878,1499678,0.006663396,74,74,0,75,75,0,33.4,0,0,0,0,0,0,0,100,0,0,0,0,67.82202332274905,1.6732410861641431,0,3855804,0,819541,0,0,0,2059255,0,3855804,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3855804,3118292,74,2775165,89,74.16,18329,16413,17556,93,13,667,0.64,0.01,1.38,0,1.06,261098,8.37,36201,1.16,0,1.24,0.23,0,38658,7170,40,73.57087341403563,3118292,46.26170256499664,9.090909090909092,3.4,3119379,1034560,3119379,233953425,944767,231516092,1.0418026579435629,TRUE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0151012294851437,0.0290417883715675,Unknown Library,4746562,0,1812091,0,3136729,0,0,0.660842,,0.21,4746562,4746562,0,4746562,1,4746562,0,4746562,0,0,0,0,3136729,118556,0,1812091,0,353384484,353384484,0,353384484,352683405,0,233471368,399222,0.001131956,74,74,0,75,75,0,35.2,0,0,0,0,0,0,0,100,0,0,0,0,66.08423107082558,2.4977236155347806,0,6558653,0,1812091,0,0,0,3136729,0,6558653,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,6558653,4943836,74,4252122,86.01,74.32,19638,17459,17546,407,67,1618,0.1,0.01,1.36,0,1.09,494440,10,82926,1.68,0,2.1,0.22,0,103505,10843,40,75,4944895,60.616418455579804,18.181818181818183,3.4,4944895,1685259,4944895,370867125,523665,367992035,0.7752345263819218,FALSE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0151012294851437,0.0290417883715675,Unknown Library,4746562,0,1812091,0,3136729,0,0,0.660842,,0.21,4746562,4746562,0,4746562,1,4746562,0,4746562,0,0,0,0,3136729,118556,0,1812091,0,353384484,353384484,0,353384484,352683405,0,233471368,399222,0.001131956,74,74,0,75,75,0,35.2,0,0,0,0,0,0,0,100,0,0,0,0,66.08423107082558,2.4977236155347806,0,6558653,0,1812091,0,0,0,3136729,0,6558653,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,6558653,4943836,74,4252122,86.01,74.32,19638,17459,17546,407,67,1618,0.1,0.01,1.36,0,1.09,494440,10,82926,1.68,0,2.1,0.22,0,103505,10843,40,73.73184749655935,4943836,59.64771577256958,18.181818181818183,3.4,4944895,1685259,4944895,370867125,523665,367992035,0.7752345263819218,TRUE
YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,0.00939853490374374,0.04712111265059486,Unknown Library,3242431,0,1013000,0,2003773,0,0,0.617985,,0.28,3242431,3242431,0,3242431,1,3242431,0,3242431,0,0,0,0,2003773,63585,0,1013000,0,241030476,241030476,0,241030476,240457096,0,148867707,1555169,0.006467553,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,61.79847774709778,1.9610286232767944,0,4255431,0,1013000,0,0,0,2003773,0,4255431,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4255431,3335023,74,2929755,87.85,74.18,12923,10905,12017,165,18,723,0.62,0.02,1.37,0,1.07,312676,9.38,51047,1.53,0,1.1,0.15,0,36560,4985,40,75,3336186,43.53919610076408,9.090909090909092,3.4,3336186,1110873,3336186,250213950,804821,247820715,0.9564754483113351,FALSE
YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,0.00939853490374374,0.04712111265059486,Unknown Library,3242431,0,1013000,0,2003773,0,0,0.617985,,0.28,3242431,3242431,0,3242431,1,3242431,0,3242431,0,0,0,0,2003773,63585,0,1013000,0,241030476,241030476,0,241030476,240457096,0,148867707,1555169,0.006467553,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,61.79847774709778,1.9610286232767944,0,4255431,0,1013000,0,0,0,2003773,0,4255431,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4255431,3335023,74,2929755,87.85,74.18,12923,10905,12017,165,18,723,0.62,0.02,1.37,0,1.07,312676,9.38,51047,1.53,0,1.1,0.15,0,36560,4985,41,73.63583939301168,3335023,41.39375108395249,9.090909090909092,3.4,3336186,1110873,3336186,250213950,804821,247820715,0.9564754483113351,TRUE
YGL209W_YBR033W_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.00910673909183504,9.52295812600564e-5,Unknown Library,9917980,0,2528570,0,7969598,0,0,0.803551,,0.46,9917980,9917980,0,9917980,1,9917980,0,9917980,0,0,0,0,7969598,146255,0,2528570,0,738644741,738644741,0,738644741,737197277,0,593475464,889246,0.001206252,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,80.35505213763287,1.4746450386066516,0,12446550,0,2528570,0,0,0,7969598,0,12446550,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12446550,10115904,74,8991133,88.88,74.34,65714,62540,62931,667,57,2059,0.11,0.01,1.34,0,1.06,926847,9.16,127958,1.26,0,0.57,0.12,0,57798,12168,41,75,10129229,72.25611551556122,18.181818181818183,3.4,10129229,3370683,10129229,759692175,1060284,753148871,0.8613099114782905,FALSE
YGL209W_YBR033W_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.00910673909183504,9.52295812600564e-5,Unknown Library,9917980,0,2528570,0,7969598,0,0,0.803551,,0.46,9917980,9917980,0,9917980,1,9917980,0,9917980,0,0,0,0,7969598,146255,0,2528570,0,738644741,738644741,0,738644741,737197277,0,593475464,889246,0.001206252,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,80.35505213763287,1.4746450386066516,0,12446550,0,2528570,0,0,0,7969598,0,12446550,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12446550,10115904,74,8991133,88.88,74.34,65714,62540,62931,667,57,2059,0.11,0.01,1.34,0,1.06,926847,9.16,127958,1.26,0,0.57,0.12,0,57798,12168,42,73.74317114911332,10115904,71.25901319511877,18.181818181818183,3.4,10129229,3370683,10129229,759692175,1060284,753148871,0.8613099114782905,TRUE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,0.0316905492698987,8.61550846663248e-6,Unknown Library,14022692,0,3119581,0,11863112,0,0,0.845994,,0.32,14022692,14022692,0,14022692,1,14022692,0,14022692,0,0,0,0,11863112,172867,0,3119581,0,1043521935,1043521935,0,1043521935,1041978377,0,882671072,1775435,0.001703908,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,84.59939075892132,1.2327661478979928,0,17142273,0,3119581,0,0,0,11863112,0,17142273,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,17142273,14399510,74,12782862,88.77,74.32,77790,73081,73976,821,198,2795,0.16,0.01,1.36,0,1.08,1239830,8.61,168937,1.17,0,1.36,0.08,0,196332,11549,40,75,14423296,76.8703905798661,18.181818181818183,3.4,14423296,4767119,14423296,1081747200,2347493,1071311155,0.9647397284689065,FALSE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,0.0316905492698987,8.61550846663248e-6,Unknown Library,14022692,0,3119581,0,11863112,0,0,0.845994,,0.32,14022692,14022692,0,14022692,1,14022692,0,14022692,0,0,0,0,11863112,172867,0,3119581,0,1043521935,1043521935,0,1043521935,1041978377,0,882671072,1775435,0.001703908,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,84.59939075892132,1.2327661478979928,0,17142273,0,3119581,0,0,0,11863112,0,17142273,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,17142273,14399510,74,12782862,88.77,74.32,77790,73081,73976,821,198,2795,0.16,0.01,1.36,0,1.08,1239830,8.61,168937,1.17,0,1.36,0.08,0,196332,11549,40,73.71469334720418,14399510,75.35964170920533,18.181818181818183,3.4,14423296,4767119,14423296,1081747200,2347493,1071311155,0.9647397284689065,TRUE
WT_YPD_none_Glucose_2_1440_none_3,0.0040751056542895,0.03522623219894734,Unknown Library,4763275,0,935570,0,2953362,0,0,0.620028,,0.45,4763275,4763275,0,4763275,1,4763275,0,4763275,0,0,0,0,2953362,40635,0,935570,0,235753857,235753857,0,235753857,235024031,0,146135583,296249,0.001260505,49,49,0,50,50,0,38.5,0,0,0,0,0,0,0,100,0,0,0,0,62.00276070560696,0.8530895234896159,0,5698845,0,935570,0,0,0,2953362,0,5698845,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,5698845,4839245,49,4314647,89.16,49.34,7578,6286,6633,103,65,777,0.11,0,1.32,0,1.06,448628,9.27,47684,0.99,0,0.52,0.07,0,24930,3356,42,50,4868461,55.557626357468735,18.181818181818183,3.4,4868461,1704475,4868461,243423050,304091,239486048,1.6173497127737084,FALSE
WT_YPD_none_Glucose_2_1440_none_3,0.0040751056542895,0.03522623219894734,Unknown Library,4763275,0,935570,0,2953362,0,0,0.620028,,0.45,4763275,4763275,0,4763275,1,4763275,0,4763275,0,0,0,0,2953362,40635,0,935570,0,235753857,235753857,0,235753857,235024031,0,146135583,296249,0.001260505,49,49,0,50,50,0,38.5,0,0,0,0,0,0,0,100,0,0,0,0,62.00276070560696,0.8530895234896159,0,5698845,0,935570,0,0,0,2953362,0,5698845,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,5698845,4839245,49,4314647,89.16,49.34,7578,6286,6633,103,65,777,0.11,0,1.32,0,1.06,448628,9.27,47684,0.99,0,0.52,0.07,0,24930,3356,42,49.487601681667286,4839245,54.98221335955284,18.181818181818183,3.4,4868461,1704475,4868461,243423050,304091,239486048,1.6173497127737084,TRUE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_4,0.0464801736048388,0.015848803720523025,Unknown Library,11398076,0,1342514,0,10099642,0,0,0.886083,,0.3,11398076,11398076,0,11398076,1,11398076,0,11398076,0,0,0,0,10099642,36778,0,1342514,0,847990345,847990345,0,847990345,846709681,0,751335744,1837494,0.002170158,74,74,0,75,75,0,34.3,0,0,0,0,0,0,0,100,0,0,0,0,88.60830547190595,0.32266849247188734,0,12740590,0,1342514,0,0,0,10099642,0,12740590,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12740590,11528413,74,10504559,91.12,74.29,95762,92898,92196,1785,363,1418,0.2,0.01,1.55,0,1.1,893517,7.75,20448,0.18,0,0.9,0.06,0,103021,6868,40,75,11554970,78.95255629123942,27.27272727272727,3.4,11554970,3951907,11554970,866622750,1773805,857586321,1.0427177223307373,FALSE
